o_id,a_id
2,30
311,8
281,77
841,5
126,25
163,17
36,225
917,344
3489,181
1477,112
121,511
2640,61
1,207
24,280
206,0
499,54
116,134
1889,193
72,36
533,153
6840,381
2667,677
941,452
286,11
101,8
1150,13
11,272
122,1305
138,2
87,101
2383,2082
1007,52
209,159
3242,475
218,103
497,228
8,761
100,71
56,229
5287,69
4441,110
872,7
3241,18
3702,267
1176,127
76,47
260,53
3678,179
359,553
1191,14
566,569
75,126
1,1399
8,53
121,1676
644,98
28,223
127,307
37,7
4648,179
597,63
131,111
6604,0
714,204
573,151
22,135
557,1650
149,671
225,9
467,52
1,408
6884,46
586,149
676,23
3301,506
53,1136
7400,4
359,1969
2214,12
163,154
594,170
133,574
1117,30
107,553
1,68
2093,1042
499,131
1610,129
471,57
6351,192
30,104
67,84
987,7
0,11
1049,0
5653,5
2187,719
1420,681
636,294
336,2
3399,7
29,33
589,41
596,1019
86,45
3474,508
2245,0
1651,0
2600,17
14,169
881,68
1508,39
1381,319
32,88
2,1632
4,22
350,144
140,470
2320,391
1521,5
7037,7
61,52
8,160
84,139
47,1
1811,14
17,54
577,30
3624,5
2591,0
1321,24
2408,13
525,56
818,2
22,18
5237,6
504,75
1,277
183,5
2674,58
1815,3
2474,1678
314,71
187,191
2312,81
300,118
263,2
1669,586
0,346
2399,100
78,7
253,35
5226,90
594,33
43,301
149,216
1562,0
2142,169
241,500
56,1316
10,1
600,801
107,1039
42,382
208,138
542,35
0,134
399,6
6911,13
6217,17
32,279
87,371
27,492
744,10
299,259
66,10
1298,2235
1447,74
225,1451
497,398
423,994
3938,93
146,5
2039,669
900,174
28,97
482,28
1298,152
530,46
27,40
880,6
22,877
815,32
5147,115
5331,1762
40,92
3,80
3661,607
102,398
856,222
676,329
3077,1130
1891,86
164,37
6756,41
27,660
7420,16
1786,66
7021,59
1108,42
338,18
241,805
3,556
116,163
63,612
381,1
3428,26
964,0
115,26
523,3
712,72
1542,1698
359,1759
20,15
2274,5
495,495
43,166
3590,338
566,22
474,54
370,71
56,202
955,666
261,5
911,255
76,4
1162,27
32,418
22,1041
979,1134
89,32
165,219
1087,84
437,614
3122,82
1057,1
8,26
554,13
7947,285
4536,1123
344,1
397,9
0,1373
316,191
583,27
2,330
7653,22
255,11
2532,72
1152,1107
361,764
107,0
116,370
79,110
1421,53
141,375
558,248
6789,24
23,887
770,24
55,6
1420,66
186,66
1071,299
760,35
3,665
974,10
4190,788
266,77
711,941
72,436
1538,78
30,13
0,32
212,779
154,1321
2482,26
802,109
4017,1210
366,20
43,19
2580,790
271,3
589,4
8,329
1405,162
33,138
2222,138
5066,427
4171,5
104,289
0,620
5077,41
166,57
2791,16
800,963
857,7
1816,302
769,841
38,470
2329,354
407,7
2518,638
222,2
5195,41
870,670
219,1244
187,726
23,68
316,50
362,272
117,10
154,4
562,393
3164,1
1431,19
723,230
3809,333
121,184
861,12
384,432
40,306
2718,211
743,40
395,16
3813,414
1273,37
3580,23
941,5
4057,533
438,1
2,773
1842,11
5676,502
1662,408
3803,9
3685,37
3722,49
6343,825
977,322
158,19
128,66
63,146
727,235
1178,980
599,2
133,2
778,2213
165,433
3726,4
5140,382
3170,44
469,11
425,237
28,30
360,566
14,89
2201,26
203,32
5471,2
4620,712
4,166
27,79
601,102
3994,9
13,176
1103,1095
723,567
3069,5
7046,5
1345,16
1716,1
28,450
2125,62
201,946
1003,5
2,84
500,9
126,199
59,26
338,47
52,1857
499,64
10,349
1151,32
139,51
432,7
28,902
72,238
3695,35
798,285
159,333
4784,250
115,1
11,202
34,41
1159,141
20,116
1069,15
3521,94
370,32
4423,495
7343,2
176,489
3949,7
261,32
821,24
4987,1
982,5
5090,509
331,2
612,145
2232,1325
674,556
1836,266
28,145
2282,139
51,48
14,420
1086,72
844,339
240,87
558,545
94,1
131,25
140,217
2304,7
587,128
3800,675
174,8
1850,879
107,39
1,598
257,972
40,492
3,224
26,3
415,4
733,9
408,366
1738,174
1279,2
36,350
769,1567
760,8
799,51
1,18
1714,6
116,211
125,27
162,7
508,133
367,66
775,91
1794,1
30,22
0,69
23,1211
131,1169
27,1088
57,5
2735,96
43,54
1408,106
100,60
446,0
764,11
1543,45
2070,176
5,15
139,1045
6810,170
1187,564
1081,25
2106,383
1360,32
27,233
193,1
1613,11
165,171
866,296
3786,13
61,10
1366,101
921,694
118,116
1190,6
487,129
1545,21
127,238
58,995
791,969
263,1648
32,990
2,250
36,13
1378,0
1085,22
382,139
3620,249
1961,7
490,40
1004,674
1050,302
310,343
2039,458
409,6
49,31
2545,44
609,39
277,7
81,910
1044,1027
1231,131
2,830
131,606
638,5
186,50
1145,183
223,833
336,363
172,1
801,1339
181,381
128,103
1073,3
3,809
169,686
67,11
2065,1
2088,190
309,74
57,146
518,1
7503,256
133,45
1742,96
165,412
38,154
1119,516
616,157
946,530
434,382
588,35
0,540
203,7
574,26
249,325
1464,26
2747,6
4,195
1627,255
1097,1368
100,763
1,764
3,26
192,65
3596,0
1891,0
127,19
74,109
5137,0
150,78
406,36
1630,383
4050,31
1065,37
2,113
2256,103
80,933
433,75
73,60
419,8
686,78
287,1
2541,11
1020,1144
220,36
8,1228
6113,90
102,0
7912,112
286,218
196,92
0,495
7736,173
5687,6
43,336
77,49
1456,0
8,520
4974,0
891,485
2199,126
720,267
5757,32
821,3
0,811
2648,225
703,35
636,6
1950,9
170,6
1182,151
246,293
119,41
8010,91
38,17
8,68
854,151
6762,10
17,266
660,596
2183,217
1255,2041
6515,950
51,215
678,80
648,3
558,522
122,64
468,52
4726,79
1374,872
387,70
1844,72
5664,61
13,0
559,21
875,160
386,5
4863,128
192,220
268,33
141,301
201,2
3386,139
733,36
6286,72
6054,595
615,0
1519,734
4871,45
1145,13
121,437
324,126
1,53
3,579
660,359
6727,37
53,1509
7324,25
72,1561
37,1349
0,122
7942,1341
392,500
1046,262
2246,8
2843,486
6601,176
19,21
238,139
3693,1
351,424
5,42
88,752
189,334
136,166
288,97
825,318
80,259
27,268
502,46
3060,8
6072,33
2619,27
2000,4
1013,323
2780,14
37,221
1379,46
701,38
60,146
353,152
1851,1196
2159,32
50,43
453,1898
6428,47
40,380
3,368
5474,1786
2134,51
159,2
452,24
205,320
48,133
1233,1598
3604,7
850,6
264,1233
2052,0
1011,41
3,716
3262,22
81,109
745,6
5031,2
360,36
1999,376
2053,523
1662,2
2964,1351
214,178
80,50
850,586
859,312
1802,230
2435,340
2188,4
190,10
545,9
492,342
40,623
42,5
351,29
155,302
180,139
2083,4
1039,0
1193,865
1,663
241,1322
3,33
2257,43
231,191
164,244
1402,24
724,12
7144,75
1374,66
1194,748
2,106
126,141
73,7
723,189
248,27
4942,408
257,201
5156,118
1047,191
21,1
1296,65
874,85
2964,627
860,0
897,10
1883,1204
1443,3
4998,11
5784,964
6,121
105,178
566,65
4021,303
24,168
4116,319
600,795
40,1438
169,574
157,5
2374,165
30,301
3139,1763
3086,30
1072,36
78,569
9,22
6851,680
18,348
260,417
744,68
15,185
1435,1168
407,291
5209,168
5,260
351,134
4554,103
307,100
127,431
701,140
904,1010
122,45
270,1527
698,1230
27,18
2244,132
5242,2
2149,1
1530,6
7620,199
40,22
3,170
8,1280
653,92
201,101
2794,1852
351,1087
4166,484
316,274
429,13
32,729
7706,610
7231,13
2959,201
456,4
534,3
6650,18
1145,112
2042,238
82,66
619,361
1,40
1050,37
206,99
125,81
58,26
314,128
6238,23
120,335
0,415
1305,2
2625,138
883,42
205,106
101,41
138,37
87,10
647,484
603,40
2112,1
2158,964
12,812
697,12
56,132
3119,129
3128,300
360,794
7347,779
2429,1499
180,45
270,171
422,38
62,9
1597,951
2,1740
1641,255
901,156
7194,13
1076,302
5897,236
89,30
716,141
38,97
8,212
47,157
1,829
1589,25
886,148
118,2
51,71
1750,4
60,143
701,1
406,487
505,40
6588,1049
2415,113
4786,0
2182,50
131,76
1392,23
7316,92
596,15
1991,8
301,405
3705,317
785,328
6067,201
1142,22
3,279
2889,1148
88,397
240,632
224,93
2300,260
1540,134
180,824
25,13
3072,6
246,1757
267,120
638,243
850,35
414,8
1804,113
2227,1
1315,4
464,136
67,53
0,234
664,1
115,289
945,552
380,139
7042,65
29,2
2624,200
497,50
1170,537
3041,17
2070,5
713,1363
655,16
574,64
136,54
853,151
3487,500
633,742
4559,51
1972,26
5119,43
1294,10
1824,17
3107,31
1169,172
2,135
576,32
103,45
433,1
2765,16
3466,117
248,0
38,1095
831,654
116,63
47,1279
10,492
187,220
4547,36
28,1240
4443,119
5644,79
196,6
489,20
129,91
371,24
408,14
48,21
1060,150
6625,393
239,17
3579,0
96,257
209,38
232,321
384,934
6693,25
100,472
10,32
660,90
1031,53
542,2
270,321
53,127
473,379
399,103
3854,149
590,270
3697,16
1722,79
2583,31
38,207
612,32
3749,163
568,70
623,416
2453,8
1949,150
2296,99
118,168
4425,356
14,23
2305,1
62,291
544,46
3185,1664
122,22
32,242
41,100
2311,252
27,9
121,71
86,1671
386,91
441,1052
26,242
7562,37
1995,4
1264,10
150,19
406,137
173,146
1222,151
46,96
2,26
461,663
186,1723
126,29
2571,468
82,95
6060,1289
2942,999
2587,602
1,195
206,4
1933,185
547,72
2351,186
671,235
16,543
2777,26
447,24
765,13
87,97
1120,100
20,46
117,1262
43,135
2350,369
2026,8
843,604
114,16
100,67
220,1176
56,233
3375,86
42,452
2169,36
962,149
194,11
284,393
2999,290
512,172
3612,35
5116,685
1120,416
1360,127
1641,2
80,317
27,326
89,1
995,37
854,248
40,874
169,10
1527,3
1589,4
88,118
51,106
6909,37
37,3
468,129
1807,147
410,6
1777,14
1332,305
13,107
255,40
121,204
377,186
734,158
476,186
962,1309
88,434
4092,471
2051,1130
496,951
187,38
851,15
3990,616
106,58
505,591
2360,54
7658,1728
2590,300
25,48
1337,1349
3632,35
237,741
656,269
7936,258
128,214
310,194
2241,23
4884,20
125,193
5937,1880
826,36
1303,538
0,15
240,1668
2166,90
712,274
3745,320
43,112
336,6
2924,161
474,156
38,821
1253,14
2573,28
831,120
86,33
1082,166
166,88
136,27
671,1269
5736,5
2851,228
48,839
85,88
2606,126
350,148
3164,700
4797,76
550,13
165,97
1569,107
829,474
3297,118
2287,212
478,139
923,10
1241,59
7179,1
1038,129
383,10
738,7
5764,10
249,50
302,36
2,160
2408,113
82,1694
36,71
578,1522
2313,2
22,22
301,37
619,54
183,1
1525,6
1880,43
1022,0
3043,375
58,477
157,535
849,2075
1178,115
25,189
4126,1825
3789,23
1097,97
4359,505
43,289
133,687
361,134
24,114
2046,52
1352,0
402,723
1287,106
42,378
542,39
309,128
959,90
5851,5
744,14
2500,796
29,178
2562,307
2624,120
1186,236
469,44
531,33
6131,595
360,533
985,6
7723,1021
482,24
4,133
27,44
2523,17
695,1185
861,1369
84,26
340,396
19,689
40,64
3,84
282,5
842,93
74,163
0,1026
97,2
1916,511
196,722
4057,775
2,55
2904,973
371,332
871,43
1846,1409
1152,1304
4278,26
1133,549
165,1103
591,9
206,41
487,512
44,83
51,921
500,556
435,1211
1415,4
105,357
896,2
1,1698
6294,44
1428,96
4623,455
261,1
503,82
858,79
196,1642
180,119
76,0
422,28
9,73
260,94
2767,67
1057,5
1366,9
8,30
146,244
554,9
169,45
1315,1526
51,17
344,5
715,22
3605,581
2029,105
108,181
786,311
3946,325
410,35
917,528
1696,9
107,4
515,45
5322,102
26,98
7767,820
7276,881
1658,198
1621,50
480,1
159,83
55,2
2,906
385,50
576,299
864,86
87,2102
1539,1
414,54
1,115
1714,41
280,54
796,1478
7101,101
3873,12
30,113
0,36
309,38
39,253
2862,1910
371,789
4115,18
1406,495
18,440
532,66
57,38
96,524
774,3
43,23
2938,127
1793,41
3265,30
1140,782
589,0
951,1721
86,26
1172,1
5,96
1921,318
1672,740
521,2
41,421
59,1084
7577,86
27,246
1943,671
1774,1
711,49
3668,72
1,832
326,465
118,87
448,79
4706,466
240,993
23,64
46,163
800,387
154,0
410,182
945,267
5830,163
36,44
59,133
1071,4
3643,105
3606,351
460,1020
3117,258
3908,19
861,8
125,269
3760,26
277,24
1644,104
595,21
7541,1528
874,36
489,66
129,17
2,769
2385,1461
1097,68
253,26
105,3
10,22
185,4
1605,6
2683,367
1296,476
3038,31
53,5
0,191
392,313
265,13
48,651
1685,15
4906,126
1182,11
241,15
469,23
6030,359
1077,17
321,0
5974,0
14,93
625,114
203,36
406,667
122,220
5531,941
680,744
350,36
27,67
216,8
1161,200
190,540
84,7
3069,1
1161,1637
607,213
2384,493
3,123
2093,395
842,38
23,213
989,38
2,80
576,117
117,155
2205,19
207,25
871,6
760,129
633,245
619,454
1,153
384,271
220,11
24,294
794,470
3430,977
150,405
300,2
360,301
196,179
115,5
1201,2
945,844
765,67
1973,1136
1429,18
163,923
1108,727
4608,59
7964,36
1244,23
566,15
1908,62
275,19
593,124
7195,15
143,8
76,29
9,44
1367,57
3607,690
237,46
682,205
4403,101
27,400
541,22
1087,63
227,121
2301,200
2912,403
1,1006
1232,2
1693,139
169,48
139,856
3575,997
316,144
2867,986
94,5
131,29
1113,35
27,988
4368,1900
7549,60
382,768
66,1473
100,1293
174,12
6104,2
1,426
914,575
3103,469
42,1666
1497,862
5723,1205
2644,929
1900,36
2427,75
311,83
186,1556
2242,124
2265,901
186,171
421,768
1274,394
3823,9
1,22
3,672
884,181
206,89
1315,85
1490,53
1273,707
464,231
360,408
0,89
1713,203
27,1092
1406,496
4408,109
11,379
1812,745
5925,1271
43,42
2601,8
1304,47
114,125
100,56
42,113
298,7
1347,0
203,142
166,22
6653,14
122,818
5367,115
1427,9
18,25
1233,298
4,68
193,5
550,251
1161,38
6615,39
7530,74
577,40
155,254
88,11
141,63
7739,3
625,356
805,104
491,215
4431,203
2475,14
154,45
781,64
36,9
225,80
1938,218
70,280
490,20
220,173
1142,92
310,299
139,145
1047,75
5914,5
4087,763
0,360
1088,439
5203,167
638,9
675,1
1046,112
774,343
1477,156
543,30
158,56
513,223
24,60
6266,286
51,1081
2155,237
2065,5
360,3
1462,2
1116,18
0,212
6399,175
25,519
6166,4
2659,826
1567,10
80,17
5362,0
66,476
359,833
15,21
1048,16
3622,66
8,477
190,37
100,163
123,2
56,457
3753,2
28,55
321,59
203,59
1104,5
401,28
283,16
654,1
13,135
433,387
444,5
84,236
2287,35
1375,110
40,138
3,30
4669,334
1651,535
2125,21
4397,11
5,1065
1425,0
1374,61
2560,35
712,634
1491,240
1772,39
723,90
1781,799
1654,7
139,10
395,100
3301,198
58,438
1040,22
3665,35
30,176
0,483
2180,1
1586,1
422,526
2459,90
101,197
3148,206
177,701
698,105
149,319
723,1843
5608,222
1642,26
4826,7
194,250
2434,41
1432,92
740,81
9,55
673,8
1706,654
1722,5
569,79
119,37
38,21
294,99
8,72
2278,66
598,61
95,93
1114,23
28,138
3112,1
231,397
2623,1755
648,7
23,385
468,48
2267,10
481,20
301,257
2068,56
241,1088
386,1
1368,35
201,6
4487,2
3451,630
97,85
2745,5
1782,37
253,219
96,26
1043,792
2037,10
1,9
1433,180
538,976
1677,105
4808,102
485,9
547,2
692,1113
72,98
1912,348
150,517
3029,8
337,2
30,63
1372,46
0,126
1969,4
2496,33
2008,606
1784,5
36,1787
313,90
3496,369
128,321
2098,15
100,5
3539,418
5,22
298,32
159,797
1358,1957
973,505
350,231
5475,25
435,103
453,1298
38,384
421,24
5523,367
995,127
8,243
250,42
1767,898
314,1051
7050,6
752,247
7073,239
23,26
316,0
2,275
7130,411
832,46
50,39
4216,2
1085,13
36,22
794,9
372,61
409,45
713,95
865,116
1492,215
83,179
3363,1266
403,1292
2,1466
96,149
4686,167
128,144
2052,12
77,147
24,33
665,431
651,76
1059,91
33,277
215,5
0,201
2611,53
410,1012
3028,74
3256,301
1,1602
1366,301
1954,41
4778,13
1054,414
388,21
907,1039
814,1079
655,113
14,107
270,17
62,343
1685,393
530,253
1464,3
431,6
1157,32
27,157
13,866
135,659
1018,75
1052,56
296,57
3,37
24,820
7032,1362
3377,213
302,98
1270,23
154,93
6719,112
1122,22
1809,78
965,4
144,298
3,481
5421,18
21,13
708,329
2143,16
2346,306
332,613
1865,81
48,52
1512,610
1615,74
907,2230
38,546
77,8
697,139
1324,32
1310,215
81,478
157,1
703,10
9,26
1367,115
3413,381
260,429
80,161
66,76
3062,500
77,588
598,22
1495,284
1684,21
1077,172
28,167
240,5
498,709
1238,81
4355,255
131,199
27,22
2281,12
161,1048
13,23
3814,359
1816,466
112,222
6433,48
1788,278
40,26
1089,1
23,800
2081,7
5976,181
1321,199
2680,531
1344,96
177,65
163,50
555,884
1272,258
324,7
1,44
3163,236
2575,10
1481,235
667,1148
404,14
208,391
849,369
860,151
205,102
87,6
417,126
149,431
557,354
33,63
1105,243
56,136
5,49
194,106
129,765
459,82
76,74
1111,18
355,5
786,185
7408,2146
80,284
1496,558
1039,422
193,83
714,599
806,15
165,157
84,291
303,3
93,427
118,6
1204,5
51,75
1361,1202
7317,47
5289,2
5916,169
1030,1560
2,268
899,38
1325,1108
728,20
1295,396
50,0
7837,458
232,798
5108,38
197,64
3615,84
1910,252
220,231
3433,6
30,1300
2018,21
254,2
9,1055
4761,21
945,96
864,16
2403,102
3604,104
6456,598
437,181
38,648
2981,148
1686,9
7428,212
480,1170
2076,341
3275,65
122,715
4721,1625
470,1
7425,747
29,30
1689,422
384,619
497,54
8,263
1276,128
56,19
402,3
833,301
268,600
948,10
180,188
5231,462
99,36
1494,21
562,1248
5300,213
27,176
1039,43
193,168
3738,350
1673,421
38,272
1066,6
192,31
2561,10
127,65
60,30
7236,932
286,712
1851,1040
2,131
885,38
260,735
433,5
126,154
73,110
456,354
22,49
248,4
121,378
1500,436
538,19
1063,827
1377,16
6575,21
969,181
685,49
2687,1049
1282,5
0,317
129,95
940,16
3920,56
195,91
1101,459
513,98
128,0
1585,390
3802,52
24,81
1059,43
1815,480
4840,18
261,253
450,38
4390,18
53,123
0,889
6830,64
569,21
1233,14
147,107
4977,201
1461,22
1779,7
598,11
891,127
2852,127
7915,120
1617,49
40,995
42,145
946,507
14,27
74,270
482,59
763,150
141,2240
265,519
32,246
87,848
3819,69
94,84
41,104
64,135
1076,0
27,13
880,89
785,234
1783,8
93,181
3,181
1368,109
139,437
28,512
3633,27
201,76
150,23
284,1053
3815,1432
1118,72
2641,98
2,22
5217,10
126,1
163,25
82,91
2315,1302
31,22
1,199
44,50
28,1455
72,1735
106,375
641,0
205,65
4477,445
101,48
2830,16
447,4
313,32
43,251
6,13
299,21
1973,523
670,36
181,25
437,399
845,2
3,973
3825,106
1442,52
1813,35
342,4
5278,241
56,237
7977,30
194,7
217,862
5266,312
76,39
422,63
23,1576
122,997
2235,2
5837,128
22,1076
48,1131
126,820
435,49
8,61
672,4
935,1385
169,14
118,59
155,47
51,110
37,15
60,224
279,70
1962,5
387,481
13,103
36,984
225,1
303,674
93,10
6695,25
79,75
1075,66
26,69
12,48
2637,9
865,66
448,1402
385,19
3713,137
5563,127
585,44
1,92
2612,14
10,130
1278,27
485,100
471,49
312,422
1414,353
2296,517
1552,2
722,145
1098,1304
30,80
0,3
399,133
897,267
392,429
3017,692
357,267
186,677
43,116
294,135
723,1043
190,116
4434,1065
42,55
5,65
1091,48
6900,196
247,18
180,217
1252,69
1148,22
445,11
1081,91
7365,47
87,570
18,95
179,16
875,376
17,46
40,217
296,99
74,56
1787,4
523,1113
302,40
4320,6
5422,1
382,197
4382,338
3560,128
1525,2
462,204
252,1568
1049,345
7923,453
6927,380
408,55
392,668
1980,184
253,59
4894,122
1528,103
5862,127
2449,2
259,1521
10,9
319,1
6055,333
0,158
1249,2241
32,303
214,27
1300,2
6763,2
2,1931
260,471
133,111
871,1247
66,2
4670,25
649,1
5242,2231
2407,251
17,351
455,5
517,26
139,972
7550,1
1289,66
2058,336
482,20
101,1518
41,115
4,129
3452,1107
140,321
340,2037
1288,21
1161,233
1426,255
1156,20
40,68
3,88
282,1
533,712
74,175
7264,294
97,6
136,966
272,134
76,948
922,64
1890,13
135,130
234,75
1,250
116,171
432,218
72,49
1815,172
736,8
685,65
286,20
784,414
1298,792
671,1623
523,59
1187,16
5150,167
216,1183
20,23
518,242
43,158
6,38
617,53
3920,200
1281,100
15,284
100,84
63,32
637,155
8,2145
2222,7
1741,284
1079,341
53,235
392,67
5524,1792
1242,100
449,7
3777,189
75,77
8,2
2278,8
372,1109
1066,473
402,262
169,17
6688,834
4616,175
141,1963
715,10
406,305
3937,17
212,0
2311,264
410,47
87,1381
50,118
1682,48
121,59
1938,70
335,24
653,131
19,1243
4141,176
187,17
558,0
733,102
385,54
1904,221
1867,291
186,74
82,491
504,361
1,119
43,2088
3200,295
3375,398
826,13
464,198
14,1694
0,56
122,657
265,132
929,253
20,154
43,11
232,64
218,31
2511,82
460,112
8,369
379,0
1686,387
1158,40
19,83
7645,40
42,80
3435,223
2552,16
194,439
51,290
2752,233
2279,1012
41,425
1110,34
8,141
2686,0
725,0
2771,258
856,64
434,42
2397,956
74,5
2510,325
302,13
140,111
36,40
6040,1893
225,113
6546,17
22,15
1,256
2679,397
1910,1
476,38
12,128
4139,511
713,21
277,36
150,274
2902,7
7183,37
129,21
2987,263
371,38
6461,181
1657,0
382,362
5890,396
774,310
2172,1542
836,11
3069,1392
158,27
128,90
38,765
1827,139
10,18
72,295
1912,33
1693,1742
2199,6
351,1695
946,1005
1518,2161
53,1
0,179
671,1869
470,106
809,1484
57,183
20,301
133,10
1475,3
744,23
1615,511
626,39
3574,147
3161,302
356,468
132,69
28,22
51,175
3559,43
32,192
5404,81
87,682
41,22
1717,94
216,12
1318,59
4449,42
550,401
1673,24
38,325
1313,409
70,42
17,190
1,721
93,331
321,576
4886,97
141,213
533,691
127,60
0,1083
97,249
505,268
71,549
92,308
2,44
5948,90
871,2
2057,8
2366,2
5597,149
859,587
3998,4
1,157
220,7
72,22
150,425
618,1
7951,4
1683,902
523,30
4742,63
3708,21
1007,6
5876,424
209,77
2193,4
3613,6
474,91
4181,352
167,76
280,272
928,396
252,84
3428,419
3285,38
312,161
4148,14
1026,636
2088,12
1176,17
436,2
754,5
468,659
938,95
1560,38
3855,573
1417,11
497,278
8,103
3507,419
928,72
56,371
1218,41
1146,1312
2743,2
715,97
226,46
1425,274
131,1
297,297
7729,1
50,83
2931,0
511,224
2149,67
174,16
1516,123
361,527
4354,402
7463,249
3,232
139,280
28,685
58,664
1914,21
482,712
2466,1537
362,114
1448,9
18,1318
1625,463
3570,10
7466,80
1,106
3,676
1532,741
125,19
0,93
897,193
205,44
869,5
1277,136
57,13
366,1
7745,147
43,46
2005,2000
11,1816
375,205
112,1547
3673,176
589,23
8,342
7673,25
17,536
1543,37
6069,37
56,66
19,54
312,44
3345,14
298,3
4849,4
28,1976
1347,4
49,1167
473,31
1508,17
136,73
786,255
4,64
5950,90
1295,2
776,8
8,146
1986,6
8,1549
169,417
118,76
2618,1736
1946,1092
187,709
1706,40
2015,38
553,84
1240,186
714,33
36,53
2419,673
2028,194
942,49
1,315
1142,80
24,580
192,394
58,303
1607,143
1888,1799
998,218
525,682
304,50
638,13
675,5
7918,22
3519,200
1576,31
121,743
105,42
718,20
7613,5
215,42
4390,1542
879,3
505,1122
0,168
295,35
9,142
122,513
265,20
4712,74
1286,99
440,14
20,266
223,269
170,155
1000,70
1046,1247
52,155
6732,1344
100,175
123,6
86,142
469,126
160,12
2128,1312
7389,34
2386,104
614,1100
351,126
321,63
856,692
4436,31
85,63
4659,1
41,57
654,5
1996,0
4887,17
61,151
444,1
107,185
3,2
842,15
678,409
74,149
81,695
173,351
2687,1439
2,73
1611,22
562,17
4140,190
419,48
790,1
6290,11
45,54
287,9
220,60
384,312
1052,451
395,408
21,46
314,24
2646,25
3988,502
286,194
0,487
897,111
3019,6
34,26
2675,936
931,280
135,376
873,9
1975,2
105,151
195,21
158,171
1110,1441
8,560
893,327
12,852
238,4
1695,16
542,92
526,577
360,242
821,11
1381,67
703,43
2279,53
2316,1
133,154
730,198
294,103
8,76
2633,85
3631,1
7763,2210
492,36
932,1497
56,344
1845,103
28,134
1764,73
37,80
6383,127
1261,49
514,588
6832,170
396,128
121,1
5308,1760
33,1483
3011,44
28,586
2907,79
201,10
2215,4
14,1128
16,145
7937,258
5706,5
186,144
82,33
135,41
799,70
1,13
4259,594
6902,13
655,564
641,78
0,114
590,27
2,512
871,598
774,61
2260,53
1000,224
2246,0
7447,59
100,1
1633,341
358,841
56,167
19,29
351,400
32,1636
62,44
1812,22
32,15
274,68
1,1205
421,4
725,86
1636,1892
4854,101
222,48
1435,811
3481,93
127,253
383,71
23,22
1531,883
6029,359
1247,87
1284,227
18,754
2461,70
50,35
2357,21
1274,66
1110,420
582,13
547,1754
220,198
42,1310
159,10
452,0
4747,7
1729,312
371,112
7358,67
3314,4
894,124
94,1072
495,19
1576,36
6488,134
56,1371
1433,5
3585,686
6905,315
605,1485
4485,1
93,1177
40,1051
67,22
2448,164
512,441
0,205
332,178
1662,10
1992,18
1129,33
133,48
80,42
29,255
15,60
100,180
190,50
545,1
1873,51
